1,喝糖水,
1,大田螺,
,武山,mou5 saan1
,淒蒼,
,換個兒,wun6 go3 ji4
,果餡餅,gwo2 haam2 beng2
1,佗住,
,蓮都區,lin4 dou1 keoi1
1,我後日,
,捫胸,mun1 hung1
,陳理府,can4 lei5 fu2
1,多胎,do1 toi1
1,蟋蟀草,sik1 seot1 cou2
,心鬱郁,
,茶水晶,caa4 seoi2 zing1
1,維基詞典,wai4 gei1 ci4 din2
1,食得就食,
1,各有各遊,
1,使節團,si2 zit3 tyun4
,克東縣,hak1 dung1 jyun6
,苑子,jyun2 zi2
,在來米,zoi6 loi4 mai5
,相面,soeng3 min6
1,求手信,
,版權局,
,揳高,
1,橡皮線,zoeng6 pei4 sin3
1,文選集,man4 syun2 zaap6
,人壽年豐,jan4 sau6 nin4 fung1
1,少個得個,
,𦧲痰,
,額吉,ngaak6 gat1
,溫蠖,wan1 wok6
1,白兀鷲,baak6 ngat6 zau6
,蟠曲,pun4 kuk1
,坤甸,kwan1 din6
,溪壑,kai1 kok3
,日月五星,jat6 jyut6 ng5 sing1
1,好醜怪,
1,崖岸,ngaai4 ngon6
1,駁雜,bok3 zaap6
1,家政保姆,
1,咪就係咯,
1,就訓,
,德昂,dak1 ngong4
1,瑜伽行派,jyu4 gaa1 hang4 paai3
,比威力,bei2 wai1 lik6
,皆佳,
,呾啖,
1,拉沙病毒,laai1 saa1 beng6 duk6
,冇離正經,
1,著重點,
,三星鄉,saam1 sing1 hoeng1
1,娥眉月,ngo4 mei4 jyut6
,長煙,coeng4 jin1
1,佣錢,jung2 cin2
1,八級風,baat3 kap1 fung1
1,哲學體系,
,南邊兒,naam4 bin1 ji4
,末伏,mut6 fuk6
,核膜,hat6 mok6
1,友好使者,
,譯筆,jik6 bat1
,幫子,bong1 zi2
1,割接,got3 zip3
1,講嚟都,
1,手錘,sau2 ceoi4
1,溫飽工程,
1,板條箱,baan2 tiu4 soeng1
,三水縣,saam1 seoi2 jyun6
1,不足爲訓,bat1 zuk1 wai4 fan3
1,變徵之聲,bin3 zi2 zi1 sing1
,類鼻疽,leoi6 bei6 zeoi1
,弋江,jik6 gong1
1,穿多件,
,平橋區,ping4 kiu4 keoi1
,開伙爨,hoi1 fo2 cyun3
1,減計,gaam2 gai3
1,搖憾,
1,不用謝,bat1 jung6 ze6
1,衆擎易舉,zung3 king4 ji6 geoi2
1,兩頰生津,loeng5 gaap3 sang1 zeon1
1,鬥牛士,dau3 ngau4 si6
,旌德,zing1 dak1
1,你仲激佢,
,安步當車,on1 bou6 dong1 geoi1
,隘口,aai3 hau2
,小山包包,siu2 saan1 baau1 baau1
,脫然,tyut3 jin4
1,我過晒喇,
1,斑背噪鶥,baan1 bui3 cou3 mei4
1,發咗癲,
1,尿不溼,niu6 bat1 sap1
,切醋,cit3 cou3
,臘腸褲,laap6 coeng2 fu3
1,自繇自在,zi6 jau4 zi6 zoi6
,滷法,lou5 faat3
,碾子山區,nin5 zi2 saan1 keoi1
,色拉寺,sik1 laai1 zi2
,函數尾,
1,脖領,but6 leng5
,偏關,pin1 gwaan1
1,一個鏰,
1,船帆座,syun4 faan4 zo6
,馬山縣,maa5 saan1 jyun6
,修鞋,
1,焠鍊,ceoi3 lin6
1,開壺,hoi1 wu4
,東引,dung1 jan5
1,唔使面靑,
,解廌,gaai2 zi6
,名間鄉,ming4 gaan1 hoeng1
1,唔約,
1,釋俗,sik1 zuk6
,平順縣,ping4 seon6 jyun6
,鉚工,maau5 gung1
,銀粘,ngan4 nim1
,歐榛,au1 zeon1
,滕州,tang4 zau1
,善士,sin6 si6
1,太嚡喇,
1,講乜啊,
,姚建華,
1,幫助之下,
1,唔理點講,
,小鴇,siu2 bou2
,薛仁貴,sit3 jan4 gwai3
1,愚矇,jyu4 mung4
,官能團,gun1 nang4 tyun4
,飯殼,faan6 hok3
,隱顯目標,jan2 hin2 muk6 biu1
1,傾下咯,
,薛城區,sit3 sing4 keoi1
1,不信任案,bat1 seon3 jam6 on3
,鮑魚掣,baau1 jyu4 zai3
1,臭架子,cau3 gaa3 zi2
,相偏,soeng1 pin1
,網關,mong5 gwaan1
1,好簡單啫,
1,官費,gun1 fai3
1,跌宕昭彰,dit3 dong6 ciu1 zoeng1
1,烏漆墨黑,wu1 cat1 mak6 hak1
,遠洋漁業,jyun5 joeng4 jyu4 jip6
1,由難到易,
1,記得我係,
,漁火,jyu4 fo2
,客家牌,haak3 gaa1 paai2
1,搵衫著,
,學府路中,
1,鬧騰,naau6 tang4
1,差啲啲,
1,認死,jing6 sei2
1,搶購風,
1,砲艦,paau3 laam6
1,出籠溜,ceot1 lung4 liu1
,諧奇趣,
1,三圈,
1,綢子,cau4 zi2
1,戰鬥故事,
,羅馬諾,lo4 maa5 nok6
,字軌,zi6 gwai2
1,對毆,
,翕手,jaap6 sau2
,聯貫,lyun4 gun3
1,很高分,
1,開革,hoi1 gaak3
,銅錘花臉,tung4 ceoi4 faa1 lim5
1,有無問題,
,古壩,
1,唔拒絕,
,鹿谷,luk6 guk1
,鄂溫克族,ngok6 wan1 hak1 zuk6
,我在珠海,
,爲數不少,
,啼聲,tai4 seng1
1,口脣膏,
1,出計仔,
,祁奚之薦,kei4 hai4 zi1 zin3
,喃字,naam4 zi6
,春耕,ceon1 gaang1
,隔間,gaak3 gaan3
,斯帕斯基,si1 paak3 si1 gei1
,輪箍,leon4 ku1
,綠春縣,luk6 ceon1 jyun6
,遜順,seon3 seon6
1,興利除弊,hing1 lei6 ceoi4 bai6
1,噉咪得囉,
,終南捷徑,zung1 naam4 zit6 ging3
,亡八,mong4 baat3
1,自我發展,
,淵谷,jyun1 guk1
,銅柱,
,傾世界,king1 sai3 gaai3
,雕鴞,
1,引體向上,jan5 tai2 hoeng3 soeng6
,蓄電,cuk1 din6
,冏牧,gwing2 muk6
1,落後狀況,
1,發雞盲呀,
1,樓蘭,lau4 laan4
,卷裹,gyun2 gwo2
1,聖代,sing3 doi6
,西峯,sai1 fung1
,落拓,lok6 tok3
,涿鹿縣,doek3 luk6 jyun6
,披披搭搭,pei1 pei1 daap3 daap3
,膽氣,daam2 hei3
1,東方之美,
1,監生埋,gaam3 saang1 maai4
,蒼山縣,cong1 saan1 jyun6
1,超級女生,
,十蚊兜,
1,薄油層,bok6 jau4 cang4
1,生產秩序,
,興義,hing1 ji6
,新鄉縣,san1 hoeng1 jyun6
,退下金,teoi3 haa6 gam1
,雅愉,
,在白石洲,
,雲和縣,wan4 wo4 jyun6
,盈箱累篋,jing4 soeng1 leoi5 haap6
,彎曲度,waan1 kuk1 dou6
,諍友,zaang3 jau5
,介子推,gaai3 zi2 teoi1
1,仲有邊,
,鯨鯢,king4 ngai4
1,出來飲,
,蠶豆病,
1,控制項,
,扒屋牽牛,paa4 uk1 hin1 ngau4
1,班白,baan1 baak6
,黃嘉怡,
,語畫,jyu5 waa2
,讀勝,duk6 sing3
1,民政工作,
1,都五好,
1,小姨子,siu2 ji1 zi2
1,貴係貴啲,
1,夾定計仔,
,甚且,sam6 ce2
1,世界形勢,
,鴨母,
1,人口規劃,
,茂港區,mau6 gong2 keoi1
1,冇定著,
1,泥焗雞,
,齧咬,jit6 ngaau5
,輪訓,leon4 fan3
1,𥄫仔,
,軟磁碟,jyun5 ci4 dip2
,貧女詩,pan4 neoi5 si1
,南三角座,naam4 saam1 gok3 zo6
1,瀏覽軟件,lau4 laam5 jyun5 gin2
,德生藤業,
,薄酒,bok6 zau2
1,唔上咯,
,梓官鄉,zi2 gun1 hoeng1
1,焗焗縮縮,
1,打禪,daa2 sim4
,貢嘎縣,gung3 gaa1 jyun6
,弄瓦,lung6 ngaa5
1,機械加工,
,巴特瓦族,baa1 dak6 ngaa5 zuk6
,蠻邸,maan4 dai2
,哌嗪,paai3 ceon4
,字紙籮,zi1 zi2 lo1
1,獨吃難肥,
,鵲報,coek3 bou3
,繡墩,sau3 deon1
1,長肩帶,
1,好嫩,hou2 nyun6
,問杯,man6 bui1
1,工藝文體,
1,波波腸,
,斯塔西,si1 taap3 sai1
,索里亞,sok3 lei5 aa3
,打問,daa2 man6
,噉都會,
,神輿,san4 jyu4
1,抹刀,mut3 dou1
1,氣霧室,hei3 mou6 sat1
,偏極鏡,pin1 gik6 geng3
,嚼瓜佢,
,富布賴特,fu3 bou3 laai6 dak6
,腦瓜,nou5 gwaa1
,孤子,gu1 zi2
,宿亨亨,suk1 hang1 hang1
1,穫得,
,南海子,naam4 hoi2 zi2
,開物置業,
1,體格檢查,tai2 gaak3 gim2 caa4
1,失去咗你,
,血象,hyut3 zoeng6
1,拼音階段,ping3 jam1 gaai1 dyun6
1,情報蒐集,
,五河縣,ng5 ho4 jyun6
1,中印半島,zung1 jan3 bun3 dou2
,常川,soeng4 cyun1
1,怯聲怯氣,hip3 sing1 hip3 hei3
,避孕袋,bei6 jan6 doi2
,撫松縣,fu2 cung4 jyun6
,雄配子,hung4 pui3 zi2
1,什錦菜,zaap6 gam2 coi3
1,燒鴨飯,
1,爆你大鑊,
,普定,pou2 ding6
1,人口地理,
1,我都唔熟,
1,碌大雙眼,
,孔東,hung2 dung1
,理頭,lei5 tau4
,手搊,sau2 cau1
,紅男綠女,hung4 naam4 luk6 neoi5
1,忽略掉,
,虞世南,jyu4 sai3 naam4
1,畢畢剝剝,bat1 bat1 mok1 mok1
,鱖魚,kyut3 jyu2
,枕塊,zam2 faai3
,傳輸媒界,cyun4 syu1 mui4 gaai3
1,氣焊,hei3 hon5
1,果穗,gwo2 seoi6
1,貞烈,zing1 lit6
1,淨系,
,攪腳,gaau2 goek3
1,氣象臺,hei3 zoeng6 toi4
,鑽杆,
1,勞動就業,
1,明顯啦,
,北塔區,bak1 taap3 keoi1
,聊生,liu4 sang1
,掬氣,guk1 hei3
,甜品專家,
,雙塔區,soeng1 taap3 keoi1
1,悖亂,bui6 lyun6
,大荔縣,daai6 lai6 jyun6
1,圖名,tou4 ming4
1,牛頭褲,ngau4 tau4 fu3
1,深睛凸額,sam1 zing1 dat6 ngaak6
,女孩兒,neoi5 haai4 ji4
,內省性,noi6 sing2 sing3
1,就噉決定,
,榴蓮族,lau4 lin4 zuk6
1,膀大腰圓,pong4 daai6 jiu1 jyun4
1,呼入,
1,練精學懶,lin6 zeng1 hok6 laan5
1,緒言,seoi5 jin4
1,環保樹,
,鯉城區,lei5 sing4 keoi1
1,哂笑,can2 siu3
1,域名搶注,wik6 meng2 coeng2 zyu3
,唔計帶,m4 gai3 daai3
1,歸底,gwai1 dai2
,寄棧,gei3 zaan2
1,癡人癡福,ci1 jan4 ci1 fuk1
,啤啤衫,bi4 bi1 saam1
1,執靚啲,
1,嚴守中立,jim4 sau2 zung1 laap6
,十天干,sap6 tin1 gon1
,童兒,tung4 ji4
,早牌,zou2 paai2
,暗簡,am3 kaan2
1,咯咯笑,lok3 lok3 siu3
,見龍在田,jin6 lung4 zoi6 tin4
1,功底厚,
,豆衣,dau6 ji1
1,懦怯,no6 hip3
,秦贏,
1,你講啦,
,字據,zi6 geoi3
,婁星,lau4 sing1
1,抓包,zaau2 baau1
1,我訓,
,寇攘,kau3 joeng4
1,又話唔係,
,夏王朝,haa6 wong4 ciu4
,新絳縣,san1 gong3 jyun6
1,一起抓,
,俗品,zok6 ban2
1,鳳頭雀鶯,fung6 tau4 zoek3 ang1
1,夙願得償,suk1 jyun6 dak1 soeng4
,馱簍,to4 lau5
,犁溝,lai4 kau1
,攘詬,joeng4 gau3
,歐芹,au1 kan4
,雲壑初探,
1,咁嘆,
1,三足鼎立,saam1 zuk1 ding2 laap6
,辣更,naat3 gaang1
1,訛謬,ngo4 mau6
,哈巴河縣,haa1 baa1 ho4 jyun6
,有轍,jau5 cit3
,布干維爾,bou3 gon1 wai4 ji5
,枋山,fong1 saan1
,符板,fu4 baan2
1,防油濺網,fong4 jau4 zin3 mong5
,張俞,
,含輪,
,票友兒,piu3 jau5 ji4
,阿初佛,aa3 co1 fat6
1,水洗唔甩,
,餐薦,caan1 zin2
,高唐縣,gou1 tong4 jyun6
,㧬歪,
,焉耆,jin1 kei4
1,偷雞不成,
,壽豐,sau6 fung1
,九淵,gau2 jyun1
,儉德,
,亞類,aa3 leoi6
,洋錢,joeng4 cin2
,蔡涌警署,
,閃射,sim2 se6
,際會,zai3 wui6
,變生肘腋,bin3 sang1 zau2 jik6
,甘谷縣,gam1 guk1 jyun6
1,根深葉茂,gan1 sam1 jip6 mau6
,科爾沁區,fo1 ji5 sam3 keoi1
,口椏角,hau2 aa1 gok3
,八卦山,baat3 gwaa3 saan1
,非難,fei1 naan6
1,神神祕祕,
1,豬膏,zyu1 gou1
,某字詞,
,牽氣,hin1 hei3
1,初一流流,co1 jat1 lau4 lau4
,樹癭,syu6 ang1
1,好少上,
1,咩靚價,me1 leng3 gaa3
1,日訛夜訛,
1,撈本,lou1 bun2
,臨潁,lam4 wing6
,梅森素數,mui4 sam1 sou3 sou3
1,蒼蒼,cong1 cong1
,新龍大橋,
,清豐縣,cing1 fung1 jyun6
1,入咗來,
,確山,kok3 saan1
,下閘,haa6 zaap6
,青川縣,cing1 cyun1 jyun6
1,去過兩勻,
1,沒幾何,
,招遠,ziu1 jyun5
,溏便,tong4 bin6
1,石壩,
,休士頓,jau1 si6 deon6
,瑞利準則,seoi6 lei6 zeon2 zak1
,帕內爾,paak3 noi6 ji5
1,十九畝,
,孜然芹,zi1 jin4 kan4
,霧件,mou6 gin2
,林豐,
,耽人,dam1 jan4
,巴豆,baa1 dau2
,姆媽,mou5 maa1
1,話到尾,waa6 dou3 mei5
,東方冷氣,
,基音,gei1 jam1
,道真縣,dou6 zan1 jyun6
1,烏江魚,
,機詐,gei1 zaa3
1,配套改革,
,澀脈,gip3 mak6
,魚苟,jyu4 gau2
1,溝女王,kau1 neoi2 wong4
1,擁軍,jung2 gwan1
,八里鄉,baat3 lei5 hoeng1
1,羽毛波,jyu5 mou4 bo1
1,心馳神往,sam1 ci4 san4 wong5
1,邊度㗎,
1,剝鞋,
,老視,lou5 si6
1,麻花辮,maa4 faa1 bin1
,正投影,zing3 tau4 jing2
,酯化,zi2 faa3
,回視,wui4 si6
,嗲掂,de1 dim6
,劑型,zai1 jing4
1,睾甾酮,gou1 zoi1 tung4
,汽配,hei3 pui3
,門槧,mun4 caam5
,稀里光當,hei1 lei5 gwong1 dong1
1,鑲件,
,陡度,dau2 dou6
,任誕,jam6 daan3
1,生物資源,
,戙起,
,溫靜,wan1 zing6
1,掬奶,guk1 naai5
,潭奧,taam4 ou3
,馬蘭基地,maa5 laan4 gei1 dei6
,抗澇,kong3 lou6
1,騎呢啡,
,阿比讓,aa3 bei2 joeng6
1,有效流量,
,綿聯,min4 lyun4
1,反知識,faan2 zi1 sik1
,也刪,
,矮磨球,ai2 mo6 kau4
,犯意,faan6 ji3
1,得架嘞,
,揈手,
,拱抱,gung2 pou5
1,講極唔明,
1,未寫晒,
1,耳軟,ji5 jyun5
1,測試部,
,藤球,tang4 kau4
1,係咪好傻,
1,掹實,
,閉鎖期,bai3 so2 kei4
1,辭到,
,調嘴,tiu4 zeoi2
,皇冠出版,wong4 gun1 ceot1 baan2
1,公傷事故,gung1 soeng1 si6 gu3
,拍一半拖,
,子姜,zi2 goeng1
,秒差距,miu5 caa1 keoi5
1,敬業福,ging3 jip6 fuk1
,二頃四,
,出奔,ceot1 ban1
,回籤,
,博士買驢,bok3 si6 maai5 leoi4
,離乳,lei4 jyu5
1,你姑姐,
,上域,soeng6 wik6
1,七夕樹,cat1 zik6 syu6
,聞喜縣,man4 hei2 jyun6
1,鬼知你,
,內燃機車,noi6 jin4 gei1 ce1
1,臺子,toi4 zi2
1,瞓覺覺,
,內底,
1,咪咁早,
,火三角,fo2 saam1 gok3
,高州佬,gou1 zau1 lou2
1,單車維修,
,大把跟尾,daai6 baa2 gan1 mei5
,橫嶺背,
,嶨圍,
,小小咯,
1,阿富汗語,aa3 fu3 hon6 jyu5
1,風餐露宿,fung1 caan1 lou6 suk1
1,騷話,sou1 waa6
1,聲喉沙,seng1 hau4 saa3
,廟徑口,
1,山盟雖在,
,散風,saan3 fung1
1,有無人啊,
1,藍鷳,laam4 haan4
,小時候兒,siu2 si4 hau6 ji4
1,冬泳會,
,擘網巾,maak3 mong5 gan1
1,遮套,
,笪傷,
,沂源縣,ji4 jyun4 jyun6
,樹碑立傳,syu6 bei1 laap6 zyun6
1,亡秦,
1,溫居,wan1 geoi1
,人馬臂,jan4 maa5 bei3
,黃瓜造,wong4 gwaa1 zou6
,做操,zou6 cou1
,東北瓜子,
1,真敢,
,鐵蛋子,tit3 daan2 zi2
1,首要分子,
1,你夠錢,
,片劑,pin3 zai1
,黐頭婆,ci1 tau4 po4
,洗盆,sai2 pun4
,冇覺眼,mou5 gok3 ngaan5
,男孩兒,naam4 haai4 ji4
1,要返學啦,
,人民本,jan4 man4 bun2
,犦親,
,聯合利羣,
,亞啲,aa3 di1
,斜紋織,ce4 man4 zik1
,笨屎蟲,
1,廚師長,cyu4 si1 zoeng2
1,不講條件,
,失失慌,sat1 sat1 fong1
,通氣會,tung1 hei3 wui2
,傑弗遜,git6 fat1 seon3
1,三疊紀,saam1 dip6 gei2
1,八法拳,baat3 faat3 kyun4
,寵寵寵,cung2 cung2 cung2
,澄城縣,cing4 sing4 jyun6
1,發難喳,
,多鏵犁,do1 waa4 lai4
,榮成灣,wing4 sing4 waan1
,筵席捐,jin4 zik6 gyun1
,圓凼,
1,米走雞,
,海米,hoi2 mai5
,宋白,sung3 baak6
,三班倒,saam1 baan1 dou2
,寧陵縣,ning4 ling4 jyun6
1,講㗎啦,
,狐蝠,wu4 fuk1
1,不爽你,
1,刃紋,jan6 man4
1,依家唔係,
,留壩,lau4 baa3
1,輕捷,hing1 zit6
1,二連盆地,ji6 lin4 pun4 dei6
,陶樂縣,tou4 lok6 jyun6
,管見,gun2 gin3
,茱莉婭,zyu1 lei6 aa3
1,冇尾飛鉈,
1,辦公檯,
,夏延,haa6 jin4
1,天時咁熱,
,約沙法,joek3 saa1 faat3
1,傳審,cyun4 sam2
,麻涌,maa4 cung1
,雨山,jyu5 saan1
,鈴啷,ling1 long1
,用着先,
,菱粉,ling4 fan2
,米辦,mai5 baan2
,寶山鄉,bou2 saan1 hoeng1
,巨奸,geoi6 gaan1
,楊妃,joeng4 fei1
1,活剝生吞,wut6 mok1 sang1 tan1
,紋絲,man4 si1
,舊墟公立,
,自養生物,zi6 joeng5 sang1 mat6
,量地官,loeng4 dei6 gun1
1,補鑊佬,
,圖爾庫,tou4 ji5 fu3
,翹居羣首,kiu4 geoi1 kwan4 sau2
1,支持支持,
,故家子弟,gu3 gaa1 zi2 dai6
,昭覺,ciu1 gok3
,捻化,
,落咯,
,肥腸煲,
,闢室密談,pik1 sat1 mat6 taam4
,孝聖憲,haau3 sing3 hin3
,大山面前,
,馬騾,maa5 lo4
1,提醒你呀,
1,好快瞓,
1,加官進位,gaa1 gun1 zeon3 wai6
,蘇蝦女,sou1 haa1 neoi2
,胎牛,
1,瞓返覺,
1,飲杯茶先,
,幸進,hang6 zeon3
,寶剎,bou2 caat3
,疏寥寥,so1 liu1 liu1
,小石馬,
,餘慶,jyu4 hing3
,專用章,
,曲麻萊,kuk1 maa4 loi4
1,落筆審慎,
,雞澤縣,gai1 zaak6 jyun6
,華坪,waa4 ping4
,查理週刊,caa4 lei5 zau1 hon2
,搭幫,daap3 bong1
1,洛麗塔,
1,拼車,ping3 ce1
,好福厚,hou2 fuk1 hau5
,蠶子,caam4 zi2
,標波,biu1 bo1
1,高速球,
,米碟,mai5 dip2
,頂棚,deng2 paang4
1,臥底行動,ngo6 dai2 hang4 dung6
,香根草,hoeng1 gan1 cou2
,紅箍兒,hung4 ku1 ji4
,伊尼伊德,ji1 nei4 ji1 dak1
,濱江區,ban1 gong1 keoi1
1,灰燕鴴,fui1 jin3 hang4
,一唪臭味,
,滾攪,gwan2 gaau2
,勤啲,kan4 di1
1,扣好啲紐,
,㓤咗,
,德沃夏克,dak1 juk1 haa6 hak1
1,政治統計,
,錫爐,
,烷烴,jyun4 ting1
1,國中之國,gwok3 zung1 zi1 gwok3
1,凍到咩咁,
,不謝,bat1 ze6
,頁首,jip6 sau2
,外貿鞋,
,絎縫,hong4 fung4
,里肌肉,lei5 gei1 juk6
,瓊海,king4 hoi2
,優客李林,jau1 haak3 lei5 lam4
1,你走得啦,
,辭章,ci4 zoeng1
,漁米粥,
,二逼,ji6 bik1
,查詞,
1,計量制,gai3 loeng4 zai3
,旌德縣,zing1 dak1 jyun6
1,啱你著,
1,黑眉葦鶯,hak1 mei4 wai5 ang1
1,江瑤柱,gong1 jiu4 cyu5
,攢盒,cyun4 hap2
,渙然冰釋,wun6 jin4 bing1 sik1
1,捂著,
,安寧片,on1 ning4 pin3
,綿粥,
1,空心老大,hung1 sam1 lou5 daai6
1,趁熱食啦,
1,韓國漢字,
1,起身咯,
,基圩,gei1 wai4
,腦島,nou5 dou2
,有頜,jau5 hap6
,扻旗,
,否有效,fau2 jau5 haau6
,紫竹,zi2 zuk1
,揩粉,haai1 fan2
,窳敗,jyu5 baai6
,津塔,zeon1 taap3
,乳白天空,jyu5 baak6 tin1 hung1
,槍桿兒,coeng1 gon1 ji4
,趁早兒,can3 zou2 ji4
1,爭啲唔掂,
,麪條兒,min6 tiu4 ji4
,狂恣,kwong4 zi3
,池滘,
1,嚇懵,
1,慶慶含含,hing4 hing1 ham4 ham4
,香椿,hoeng1 ceon1
,苦不唧兒,fu2 bat1 zik1 ji4
1,沒社保,
,伊莉莎,
1,玄米茶,jyun4 mai5 caa4
1,愣干,ling6 gon1
,雲夜裏,
,再發見,zoi3 faat3 gin3
1,戎甲,jung4 gaap3
,闌出,laan4 ceot1
1,右對齊,jau6 deoi3 cai4
1,政策水準,
1,原創故事,
1,真激氣,
1,謔語,joek6 jyu5
1,巨峯,geoi6 fung1
,醫械,
1,恐高症,hung2 gou1 zing3
,姚安縣,jiu4 on1 jyun6
,多力多滋,do1 lik6 do1 zi1
1,質次價高,
,幽微,jau1 mei4
1,新生事物,san1 saang1 si6 mat6
1,塑膠薄膜,
,撒囈掙,saat3 ngai6 zang1
,喵喵嘴,
,億咫,
,禧年,
1,種子植物,zung2 zi2 zik6 mat6
,人託人,
1,大嘴烏鴉,daai6 zeoi2 wu1 aa1
,次貸,ci3 taai3
1,返五日工,
1,搶黃燈,coeng2 wong4 dang1
,紅壇魚,hung4 taan4 jyu2
,龍門空曬,
1,井蛙之見,zeng2 waa1 zi1 gin3
1,禱祝,tou2 zuk1
,電扒,din6 paa2
1,皓月當空,hou6 jyut6 dong1 hung1
,藥苗,joek6 miu4
,梓潼,zi2 tung4
1,洪福齊天,hung4 fuk1 cai4 tin1
,對句,deoi3 geoi3
1,洗漱,sai2 sau3
,岋岋愩,ngap6 ngap6 gung3
,交管,gaau1 gun2
,亞父,aa3 fu6
1,誣告陷害,
,門臉,mun4 lim5
1,慣唔慣,
,懂門兒,dung2 mun4 ji4
1,平等競爭,
1,孿生姐妹,
,審幹,sam2 gon3
1,快一秒,
,公股,gung1 gu2
1,太論盡喇,
,棧徑,zaan6 ging3
1,玄狐,jyun4 wu4
,禁臠,gam3 lyun2
,賽罕,coi3 hon2
1,惗住,
1,你快啲過,
1,脣齒之邦,seon4 ci2 zi1 bong1
,金平縣,gam1 ping4 jyun6
1,摺疊凳,
,軸旋轉,zuk6 syun4 zyun2
,搭茬,daap3 caa4
,廢拉,fai3 laai1
,拉呱,laai1 gwaa1
,武川,mou5 cyun1
1,框死,
,殷鑑,jan1 gaam3
1,白尾海鵰,baak6 mei5 hoi2 diu1
,遜克,seon3 hak1
1,驚風駭浪,ging1 fung1 haai5 long6
,咽峽炎,jin1 haap6 jim4
,夙怨,suk1 jyun3
,友誼峯,jau5 ji4 fung1
,蘆管,lou4 gun2
,翻嘴,faan1 zeoi2
1,極盡能事,gik6 zeon6 nang4 si6
,大城縣,daai6 sing4 jyun6
,吉爾伯特,gat1 ji5 baak3 dak6
1,邊嚿,
,哈里斯堡,haa1 lei5 si1 bou2
1,星羅棋布,sing1 lo4 kei4 bou3
,大庸,daai6 jung4
1,雜流,zaap6 lau4
